"","Gene","Exon","Transcript","Junction","DER","Symbol"
"ENSG00000179134",TRUE,TRUE,TRUE,TRUE,TRUE,"SAMD4B"
"ENSG00000006712",TRUE,TRUE,TRUE,TRUE,TRUE,"PAF1"
"ENSG00000063322",TRUE,TRUE,TRUE,TRUE,TRUE,"MED29"
"ENSG00000128016",TRUE,TRUE,TRUE,TRUE,TRUE,"ZFP36"
"ENSG00000090924",TRUE,TRUE,TRUE,TRUE,TRUE,"PLEKHG2"
"ENSG00000105193",TRUE,TRUE,TRUE,TRUE,TRUE,"RPS16"
"ENSG00000196235",TRUE,TRUE,TRUE,TRUE,TRUE,"SUPT5H"
"ENSG00000213922",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000090932",TRUE,TRUE,TRUE,TRUE,TRUE,"DLL3"
"ENSG00000186838",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000269792",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000269584",TRUE,TRUE,TRUE,FALSE,FALSE,"TDGF1P7"
"ENSG00000105198",TRUE,TRUE,FALSE,TRUE,FALSE,"LGALS13"
"ENSG00000249861",TRUE,TRUE,FALSE,TRUE,FALSE,"LGALS16"
"ENSG00000006659",TRUE,TRUE,FALSE,TRUE,FALSE,"LGALS14"
"ENSG00000105202",TRUE,TRUE,TRUE,TRUE,TRUE,"FBL"
"ENSG00000187534",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000013275",TRUE,TRUE,TRUE,TRUE,TRUE,"PSMC4"
"ENSG00000187187",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF546"
"ENSG00000221233",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000268166",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000269069",TRUE,TRUE,FALSE,FALSE,TRUE,""
"ENSG00000128000",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF780B"
"ENSG00000197782",TRUE,TRUE,TRUE,TRUE,FALSE,"ZNF780A"
"ENSG00000269296",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000230086",TRUE,TRUE,TRUE,FALSE,FALSE,"VN1R96P"
"ENSG00000130758",TRUE,TRUE,TRUE,TRUE,TRUE,"MAP3K10"
"ENSG00000221051",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000174521",TRUE,TRUE,TRUE,TRUE,TRUE,"TTC9B"
"ENSG00000105219",TRUE,TRUE,TRUE,TRUE,TRUE,"CNTD2"
"ENSG00000105221",TRUE,TRUE,TRUE,TRUE,TRUE,"AKT2"
"ENSG00000205041",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000207631",TRUE,TRUE,TRUE,FALSE,FALSE,"MIR641"
"ENSG00000206674",TRUE,TRUE,FALSE,FALSE,TRUE,"RNU6-945P"
"ENSG00000160392",TRUE,TRUE,TRUE,TRUE,TRUE,"C19orf47"
"ENSG00000105223",TRUE,TRUE,TRUE,TRUE,TRUE,"PLD3"
"ENSG00000160396",TRUE,TRUE,TRUE,TRUE,FALSE,"HIPK4"
"ENSG00000105227",TRUE,TRUE,TRUE,TRUE,TRUE,"PRX"
"ENSG00000197019",TRUE,TRUE,TRUE,TRUE,TRUE,"SERTAD1"
"ENSG00000090013",TRUE,TRUE,TRUE,TRUE,TRUE,"BLVRB"
"ENSG00000160460",TRUE,TRUE,TRUE,TRUE,TRUE,"SPTBN4"
"ENSG00000090006",TRUE,TRUE,TRUE,TRUE,TRUE,"LTBP4"
"ENSG00000266164",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SL758P"
"ENSG00000105245",TRUE,TRUE,TRUE,TRUE,TRUE,"NUMBL"
"ENSG00000123815",TRUE,TRUE,TRUE,TRUE,TRUE,"ADCK4"
"ENSG00000086544",TRUE,TRUE,TRUE,TRUE,TRUE,"ITPKC"
"ENSG00000188493",TRUE,TRUE,TRUE,TRUE,TRUE,"C19orf54"
"ENSG00000077312",TRUE,TRUE,TRUE,TRUE,TRUE,"SNRPA"
"ENSG00000261857",TRUE,TRUE,TRUE,FALSE,FALSE,"MIA"
"ENSG00000167578",TRUE,TRUE,TRUE,TRUE,TRUE,"RAB4B"
"ENSG00000269858",TRUE,TRUE,TRUE,TRUE,FALSE,"EGLN2"
"ENSG00000233622",TRUE,TRUE,FALSE,TRUE,FALSE,"CYP2T2P"
"ENSG00000255974",TRUE,TRUE,TRUE,TRUE,FALSE,"CYP2A6"
"ENSG00000198077",TRUE,TRUE,TRUE,TRUE,FALSE,"CYP2A7"
"ENSG00000130612",TRUE,TRUE,FALSE,TRUE,FALSE,"CYP2G1P"
"ENSG00000256612",TRUE,TRUE,TRUE,TRUE,TRUE,"CYP2B7P"
"ENSG00000167600",TRUE,TRUE,TRUE,TRUE,FALSE,"CYP2S1"
"ENSG00000167601",TRUE,TRUE,TRUE,TRUE,TRUE,"AXL"
"ENSG00000269652",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000105323",TRUE,TRUE,TRUE,TRUE,TRUE,"HNRNPUL1"
"ENSG00000105329",TRUE,TRUE,TRUE,TRUE,TRUE,"TGFB1"
"ENSG00000142039",TRUE,TRUE,TRUE,TRUE,FALSE,"CCDC97"
"ENSG00000142046",TRUE,TRUE,TRUE,TRUE,FALSE,"TMEM91"
"ENSG00000177191",TRUE,TRUE,TRUE,TRUE,FALSE,"B3GNT8"
"ENSG00000105341",TRUE,TRUE,TRUE,TRUE,TRUE,"ATP5SL"
"ENSG00000204978",TRUE,TRUE,FALSE,TRUE,FALSE,"C19orf69"
"ENSG00000267107",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000268355",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000270164",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000268027",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000007129",TRUE,TRUE,TRUE,TRUE,FALSE,"CEACAM21"
"ENSG00000105352",TRUE,TRUE,FALSE,TRUE,FALSE,"CEACAM4"
"ENSG00000086548",TRUE,TRUE,FALSE,TRUE,TRUE,"CEACAM6"
"ENSG00000268833",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000105372",TRUE,TRUE,TRUE,TRUE,TRUE,"RPS19"
"ENSG00000105369",TRUE,TRUE,FALSE,TRUE,FALSE,"CD79A"
"ENSG00000105404",TRUE,TRUE,TRUE,TRUE,TRUE,"RABAC1"
"ENSG00000105409",TRUE,TRUE,TRUE,TRUE,TRUE,"ATP1A3"
"ENSG00000105737",TRUE,TRUE,TRUE,TRUE,TRUE,"GRIK5"
"ENSG00000105732",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF574"
"ENSG00000028277",TRUE,TRUE,TRUE,TRUE,TRUE,"POU2F2"
"ENSG00000160570",TRUE,TRUE,TRUE,TRUE,TRUE,"DEDD2"
"ENSG00000167625",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF526"
"ENSG00000105723",TRUE,TRUE,TRUE,TRUE,TRUE,"GSK3A"
"ENSG00000204957",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000105722",TRUE,TRUE,TRUE,TRUE,FALSE,"ERF"
"ENSG00000079432",TRUE,TRUE,TRUE,TRUE,TRUE,"CIC"
"ENSG00000079462",TRUE,TRUE,TRUE,TRUE,TRUE,"PAFAH1B3"
"ENSG00000188368",TRUE,TRUE,TRUE,TRUE,TRUE,"PRR19"
"ENSG00000167619",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM145"
"ENSG00000105429",TRUE,TRUE,TRUE,TRUE,TRUE,"MEGF8"
"ENSG00000105427",TRUE,TRUE,FALSE,TRUE,TRUE,"CNFN"
"ENSG00000213904",TRUE,TRUE,TRUE,TRUE,TRUE,"LIPE-AS1"
"ENSG00000079435",TRUE,TRUE,TRUE,TRUE,FALSE,"LIPE"
"ENSG00000189377",TRUE,TRUE,FALSE,TRUE,FALSE,"CXCL17"
"ENSG00000079385",TRUE,TRUE,TRUE,TRUE,FALSE,"CEACAM1"
"ENSG00000231561",TRUE,TRUE,FALSE,TRUE,FALSE,"CEACAMP5"
"ENSG00000225877",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000248257",TRUE,TRUE,FALSE,TRUE,FALSE,"PSG10P"
"ENSG00000227606",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000204941",TRUE,TRUE,FALSE,TRUE,FALSE,"PSG5"
"ENSG00000204933",TRUE,TRUE,TRUE,TRUE,FALSE,"CD177P1"
"ENSG00000124466",TRUE,TRUE,TRUE,TRUE,FALSE,"LYPD3"
"ENSG00000176531",TRUE,TRUE,TRUE,TRUE,TRUE,"PHLDB3"
"ENSG00000176472",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF575"
"ENSG00000073050",TRUE,TRUE,TRUE,TRUE,TRUE,"XRCC1"
"ENSG00000234465",TRUE,TRUE,TRUE,TRUE,FALSE,"PINLYP"
"ENSG00000167378",TRUE,TRUE,TRUE,TRUE,TRUE,"IRGQ"
"ENSG00000124444",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF576"
"ENSG00000131116",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF428"
"ENSG00000105767",TRUE,TRUE,TRUE,TRUE,TRUE,"CADM4"
"ENSG00000011422",TRUE,TRUE,TRUE,TRUE,TRUE,"PLAUR"
"ENSG00000264133",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000104783",TRUE,TRUE,TRUE,TRUE,TRUE,"KCNN4"
"ENSG00000268601",TRUE,TRUE,FALSE,FALSE,TRUE,""
"ENSG00000159871",TRUE,TRUE,TRUE,TRUE,TRUE,"LYPD5"
"ENSG00000167637",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF283"
"ENSG00000267058",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000267191",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000124459",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF45"
"ENSG00000159905",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF221"
"ENSG00000204920",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF155"
"ENSG00000159882",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF230"
"ENSG00000267144",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000159885",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF222"
"ENSG00000178386",TRUE,TRUE,TRUE,TRUE,FALSE,"ZNF223"
"ENSG00000186026",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF284"
"ENSG00000265842",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SL53P"
"ENSG00000186019",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000256294",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF225"
"ENSG00000263002",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF234"
"ENSG00000131115",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF227"
"ENSG00000159917",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF235"
"ENSG00000159915",TRUE,TRUE,TRUE,TRUE,FALSE,"ZNF233"
"ENSG00000267590",TRUE,TRUE,TRUE,FALSE,FALSE,"NDUFA3P1"
"ENSG00000062370",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF112"
"ENSG00000267508",TRUE,TRUE,TRUE,TRUE,FALSE,"ZNF285"
"ENSG00000167383",TRUE,TRUE,TRUE,TRUE,FALSE,"ZNF229"
"ENSG00000176761",TRUE,TRUE,TRUE,TRUE,FALSE,"ZNF285B"
"ENSG00000267242",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000167384",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF180"
"ENSG00000230666",TRUE,TRUE,FALSE,TRUE,FALSE,"CEACAM22P"
"ENSG00000216588",TRUE,TRUE,FALSE,TRUE,FALSE,"IGSF23"
"ENSG00000266903",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000073008",TRUE,TRUE,TRUE,TRUE,FALSE,"PVR"
"ENSG00000186567",TRUE,TRUE,TRUE,TRUE,FALSE,"CEACAM19"
"ENSG00000142273",TRUE,TRUE,FALSE,TRUE,FALSE,"CBLC"
"ENSG00000187244",TRUE,TRUE,TRUE,TRUE,TRUE,"BCAM"
"ENSG00000130202",TRUE,TRUE,TRUE,TRUE,TRUE,"PVRL2"
"ENSG00000130204",TRUE,TRUE,TRUE,TRUE,TRUE,"TOMM40"
"ENSG00000130203",TRUE,TRUE,TRUE,TRUE,TRUE,"APOE"
"ENSG00000130208",TRUE,TRUE,TRUE,TRUE,TRUE,"APOC1"
"ENSG00000214855",TRUE,TRUE,FALSE,TRUE,TRUE,"APOC1P1"
"ENSG00000234906",TRUE,TRUE,TRUE,FALSE,FALSE,"APOC2"
"ENSG00000104853",TRUE,TRUE,TRUE,TRUE,TRUE,"CLPTM1"
"ENSG00000104856",TRUE,TRUE,TRUE,TRUE,TRUE,"RELB"
"ENSG00000104859",TRUE,TRUE,TRUE,TRUE,TRUE,"CLASRP"
"ENSG00000170684",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF296"
"ENSG00000267348",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000007047",TRUE,TRUE,TRUE,TRUE,TRUE,"MARK4"
"ENSG00000104866",TRUE,TRUE,TRUE,TRUE,FALSE,"PPP1R37"
"ENSG00000179846",TRUE,TRUE,TRUE,TRUE,FALSE,"NKPD1"
"ENSG00000007255",TRUE,TRUE,TRUE,TRUE,FALSE,"TRAPPC6A"
"ENSG00000189114",TRUE,TRUE,TRUE,TRUE,FALSE,"BLOC1S3"
"ENSG00000104879",TRUE,TRUE,FALSE,TRUE,FALSE,"CKM"
"ENSG00000104892",TRUE,TRUE,FALSE,TRUE,TRUE,"KLC3"
"ENSG00000104884",TRUE,TRUE,TRUE,TRUE,TRUE,"ERCC2"
"ENSG00000104881",TRUE,TRUE,TRUE,TRUE,TRUE,"PPP1R13L"
"ENSG00000117877",TRUE,TRUE,TRUE,TRUE,TRUE,"CD3EAP"
"ENSG00000012061",TRUE,TRUE,TRUE,TRUE,TRUE,"ERCC1"
"ENSG00000125740",TRUE,TRUE,TRUE,TRUE,FALSE,"FOSB"
"ENSG00000213889",TRUE,TRUE,TRUE,TRUE,TRUE,"PPM1N"
"ENSG00000125753",TRUE,TRUE,TRUE,TRUE,TRUE,"VASP"
"ENSG00000125741",TRUE,TRUE,TRUE,TRUE,TRUE,"OPA3"
"ENSG00000177464",TRUE,TRUE,TRUE,TRUE,FALSE,"GPR4"
"ENSG00000125746",TRUE,TRUE,TRUE,TRUE,TRUE,"EML2"
"ENSG00000010310",TRUE,TRUE,TRUE,TRUE,TRUE,"GIPR"
"ENSG00000207773",TRUE,TRUE,TRUE,FALSE,FALSE,"MIR642A"
"ENSG00000125743",TRUE,TRUE,TRUE,TRUE,TRUE,"SNRPD2"
"ENSG00000011478",TRUE,TRUE,TRUE,TRUE,TRUE,"QPCTL"
"ENSG00000177051",TRUE,TRUE,TRUE,TRUE,TRUE,"FBXO46"
"ENSG00000177045",TRUE,TRUE,TRUE,TRUE,FALSE,"SIX5"
"ENSG00000267395",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000104936",TRUE,TRUE,TRUE,TRUE,TRUE,"DMPK"
"ENSG00000185800",TRUE,TRUE,TRUE,TRUE,TRUE,"DMWD"
"ENSG00000125755",TRUE,TRUE,TRUE,TRUE,TRUE,"SYMPK"
"ENSG00000170604",TRUE,TRUE,TRUE,FALSE,TRUE,"IRF2BP1"
"ENSG00000176182",TRUE,TRUE,TRUE,TRUE,TRUE,"MYPOP"
"ENSG00000104967",TRUE,TRUE,TRUE,TRUE,TRUE,"NOVA2"
"ENSG00000008438",TRUE,TRUE,TRUE,TRUE,FALSE,"PGLYRP1"
"ENSG00000268401",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000204869",TRUE,TRUE,TRUE,TRUE,TRUE,"IGFL4"
"ENSG00000124440",TRUE,TRUE,TRUE,TRUE,TRUE,"HIF3A"
"ENSG00000269124",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000169515",TRUE,TRUE,TRUE,FALSE,TRUE,"CCDC8"
"ENSG00000182013",TRUE,TRUE,TRUE,TRUE,TRUE,"PNMAL1"
"ENSG00000230510",TRUE,TRUE,TRUE,TRUE,TRUE,"PPP5D1"
"ENSG00000204851",TRUE,TRUE,TRUE,TRUE,FALSE,"PNMAL2"
"ENSG00000160014",TRUE,TRUE,TRUE,TRUE,TRUE,"CALM3"
"ENSG00000167414",TRUE,TRUE,TRUE,TRUE,TRUE,"GNG8"
"ENSG00000197380",TRUE,TRUE,TRUE,TRUE,TRUE,"DACT3"
"ENSG00000245598",TRUE,TRUE,TRUE,TRUE,TRUE,"DACT3-AS1"
"ENSG00000105287",TRUE,TRUE,TRUE,TRUE,TRUE,"PRKD2"
"ENSG00000090372",TRUE,TRUE,TRUE,TRUE,TRUE,"STRN4"
"ENSG00000181027",TRUE,TRUE,TRUE,TRUE,TRUE,"FKRP"
"ENSG00000105281",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC1A5"
"ENSG00000042753",TRUE,TRUE,TRUE,TRUE,TRUE,"AP2S1"
"ENSG00000130751",TRUE,TRUE,TRUE,TRUE,TRUE,"NPAS1"
"ENSG00000130748",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM160"
"ENSG00000130749",TRUE,TRUE,TRUE,TRUE,TRUE,"ZC3H4"
"ENSG00000142230",TRUE,TRUE,TRUE,TRUE,TRUE,"SAE1"
"ENSG00000105327",TRUE,TRUE,TRUE,TRUE,TRUE,"BBC3"
"ENSG00000105321",TRUE,TRUE,TRUE,TRUE,TRUE,"CCDC9"
"ENSG00000257704",TRUE,TRUE,TRUE,FALSE,TRUE,"PRR24"
"ENSG00000197405",TRUE,TRUE,TRUE,TRUE,TRUE,"C5AR1"
"ENSG00000134830",TRUE,TRUE,TRUE,TRUE,TRUE,"C5AR2"
"ENSG00000269619",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000134815",TRUE,TRUE,TRUE,TRUE,TRUE,"DHX34"
"ENSG00000105419",TRUE,TRUE,TRUE,TRUE,TRUE,"MEIS3"
"ENSG00000118160",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC8A2"
"ENSG00000118162",TRUE,TRUE,TRUE,TRUE,TRUE,"KPTN"
"ENSG00000105402",TRUE,TRUE,TRUE,TRUE,TRUE,"NAPA"
"ENSG00000118156",TRUE,TRUE,FALSE,TRUE,FALSE,"ZNF541"
"ENSG00000063169",TRUE,TRUE,TRUE,TRUE,FALSE,"GLTSCR1"
"ENSG00000024422",TRUE,TRUE,TRUE,TRUE,TRUE,"EHD2"
"ENSG00000105373",TRUE,TRUE,TRUE,TRUE,TRUE,"GLTSCR2"
"ENSG00000269656",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000178980",TRUE,TRUE,TRUE,TRUE,TRUE,"SEPW1"
"ENSG00000271150",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000105392",TRUE,TRUE,FALSE,TRUE,TRUE,"CRX"
"ENSG00000188334",TRUE,TRUE,FALSE,TRUE,FALSE,"BSPH1"
"ENSG00000105507",TRUE,TRUE,FALSE,TRUE,FALSE,"CABP5"
"ENSG00000105499",TRUE,TRUE,TRUE,TRUE,TRUE,"PLA2G4C"
"ENSG00000221595",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000269420",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000105486",TRUE,TRUE,TRUE,TRUE,TRUE,"LIG1"
"ENSG00000269534",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000185453",TRUE,TRUE,TRUE,TRUE,TRUE,"C19orf68"
"ENSG00000178150",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF114"
"ENSG00000105483",TRUE,TRUE,TRUE,TRUE,FALSE,"CARD8"
"ENSG00000268001",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000268186",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000105479",TRUE,TRUE,FALSE,TRUE,FALSE,"CCDC114"
"ENSG00000161558",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM143"
"ENSG00000105467",TRUE,TRUE,TRUE,TRUE,FALSE,"SYNGR4"
"ENSG00000105438",TRUE,TRUE,TRUE,TRUE,TRUE,"KDELR1"
"ENSG00000105464",TRUE,TRUE,TRUE,TRUE,TRUE,"GRIN2D"
"ENSG00000105447",TRUE,TRUE,TRUE,TRUE,TRUE,"GRWD1"
"ENSG00000105443",TRUE,TRUE,TRUE,TRUE,TRUE,"CYTH2"
"ENSG00000088002",TRUE,TRUE,TRUE,TRUE,TRUE,"SULT2B1"
"ENSG00000063177",TRUE,TRUE,TRUE,TRUE,TRUE,"RPL18"
"ENSG00000268093",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000063176",TRUE,TRUE,TRUE,TRUE,TRUE,"SPHK2"
"ENSG00000105516",TRUE,TRUE,TRUE,TRUE,TRUE,"DBP"
"ENSG00000063180",TRUE,TRUE,TRUE,TRUE,TRUE,"CA11"
"ENSG00000232871",TRUE,TRUE,TRUE,TRUE,TRUE,"SEC1P"
"ENSG00000142233",TRUE,TRUE,TRUE,TRUE,FALSE,"NTN5"
"ENSG00000176909",TRUE,TRUE,TRUE,TRUE,TRUE,"MAMSTR"
"ENSG00000105538",TRUE,TRUE,TRUE,TRUE,TRUE,"RASIP1"
"ENSG00000182264",TRUE,TRUE,TRUE,TRUE,FALSE,"IZUMO1"
"ENSG00000174951",TRUE,TRUE,FALSE,TRUE,TRUE,"FUT1"
"ENSG00000105552",TRUE,TRUE,TRUE,TRUE,TRUE,"BCAT2"
"ENSG00000087076",TRUE,TRUE,TRUE,TRUE,TRUE,"HSD17B14"
"ENSG00000105559",TRUE,TRUE,TRUE,TRUE,TRUE,"PLEKHA4"
"ENSG00000087074",TRUE,TRUE,TRUE,TRUE,TRUE,"PPP1R15A"
"ENSG00000104804",TRUE,TRUE,TRUE,TRUE,TRUE,"TULP2"
"ENSG00000104805",TRUE,TRUE,TRUE,TRUE,TRUE,"NUCB1"
"ENSG00000104808",TRUE,TRUE,TRUE,TRUE,TRUE,"DHDH"
"ENSG00000087088",TRUE,TRUE,TRUE,TRUE,TRUE,"BAX"
"ENSG00000267898",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000087086",TRUE,TRUE,TRUE,TRUE,FALSE,"FTL"
"ENSG00000104812",TRUE,TRUE,TRUE,TRUE,TRUE,"GYS1"
"ENSG00000196337",TRUE,TRUE,FALSE,TRUE,FALSE,"CGB7"
"ENSG00000104863",TRUE,TRUE,TRUE,TRUE,TRUE,"LIN7B"
"ENSG00000221916",TRUE,TRUE,TRUE,FALSE,TRUE,"C19orf73"
"ENSG00000177380",TRUE,TRUE,TRUE,TRUE,TRUE,"PPFIA3"
"ENSG00000130528",TRUE,TRUE,TRUE,TRUE,TRUE,"HRC"
"ENSG00000130529",TRUE,TRUE,TRUE,TRUE,TRUE,"TRPM4"
"ENSG00000269009",TRUE,TRUE,FALSE,FALSE,FALSE,"SLC6A21P"
"ENSG00000063127",TRUE,TRUE,FALSE,TRUE,FALSE,"SLC6A16"
"ENSG00000197813",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000104894",TRUE,TRUE,TRUE,TRUE,TRUE,"CD37"
"ENSG00000074219",TRUE,TRUE,TRUE,TRUE,TRUE,"TEAD2"
"ENSG00000268157",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000104901",TRUE,TRUE,FALSE,TRUE,FALSE,"DKKL1"
"ENSG00000268686",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000142538",TRUE,TRUE,FALSE,TRUE,FALSE,"PTH2"
"ENSG00000261949",TRUE,TRUE,FALSE,TRUE,TRUE,"GFY"
"ENSG00000104888",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC17A7"
"ENSG00000104872",TRUE,TRUE,TRUE,TRUE,TRUE,"PIH1D1"
"ENSG00000090554",TRUE,TRUE,TRUE,TRUE,FALSE,"FLT3LG"
"ENSG00000273189",TRUE,TRUE,FALSE,FALSE,TRUE,""
"ENSG00000142541",TRUE,TRUE,TRUE,TRUE,TRUE,"RPL13A"
"ENSG00000142534",TRUE,TRUE,TRUE,TRUE,TRUE,"RPS11"
"ENSG00000104870",TRUE,TRUE,TRUE,TRUE,TRUE,"FCGRT"
"ENSG00000142552",TRUE,TRUE,TRUE,TRUE,TRUE,"RCN3"
"ENSG00000126460",TRUE,TRUE,FALSE,TRUE,FALSE,"PRRG2"
"ENSG00000126464",TRUE,TRUE,TRUE,TRUE,TRUE,"PRR12"
"ENSG00000126458",TRUE,TRUE,TRUE,TRUE,TRUE,"RRAS"
"ENSG00000126461",TRUE,TRUE,TRUE,TRUE,TRUE,"SCAF1"
"ENSG00000126456",TRUE,TRUE,TRUE,TRUE,TRUE,"IRF3"
"ENSG00000126453",TRUE,TRUE,TRUE,TRUE,TRUE,"BCL2L12"
"ENSG00000126457",TRUE,TRUE,TRUE,TRUE,TRUE,"PRMT1"
"ENSG00000224420",TRUE,TRUE,TRUE,TRUE,TRUE,"ADM5"
"ENSG00000126467",TRUE,TRUE,FALSE,TRUE,FALSE,"TSKS"
"ENSG00000196961",TRUE,TRUE,TRUE,TRUE,TRUE,"AP2A1"
"ENSG00000010361",TRUE,TRUE,TRUE,TRUE,TRUE,"FUZ"
"ENSG00000269194",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000104973",TRUE,TRUE,TRUE,TRUE,TRUE,"MED25"
"ENSG00000268006",TRUE,TRUE,FALSE,TRUE,TRUE,"PTOV1-AS1"
"ENSG00000104960",TRUE,TRUE,TRUE,TRUE,TRUE,"PTOV1"
"ENSG00000268047",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000267896",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000039650",TRUE,TRUE,TRUE,TRUE,TRUE,"PNKP"
"ENSG00000204673",TRUE,TRUE,TRUE,TRUE,TRUE,"AKT1S1"
"ENSG00000104946",TRUE,TRUE,TRUE,TRUE,TRUE,"TBC1D17"
"ENSG00000213024",TRUE,TRUE,TRUE,TRUE,FALSE,"NUP62"
"ENSG00000169136",TRUE,TRUE,TRUE,TRUE,FALSE,"ATF5"
"ENSG00000161640",TRUE,TRUE,FALSE,TRUE,FALSE,"SIGLEC11"
"ENSG00000161643",TRUE,TRUE,FALSE,TRUE,FALSE,"SIGLEC16"
"ENSG00000105053",TRUE,TRUE,TRUE,TRUE,TRUE,"VRK3"
"ENSG00000142528",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF473"
"ENSG00000267890",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000161652",TRUE,TRUE,FALSE,TRUE,FALSE,"IZUMO2"
"ENSG00000105357",TRUE,TRUE,TRUE,TRUE,TRUE,"MYH14"
"ENSG00000131398",TRUE,TRUE,TRUE,TRUE,TRUE,"KCNC3"
"ENSG00000131408",TRUE,TRUE,TRUE,TRUE,TRUE,"NR1H2"
"ENSG00000131400",TRUE,TRUE,TRUE,TRUE,FALSE,"NAPSA"
"ENSG00000062822",TRUE,TRUE,TRUE,TRUE,TRUE,"POLD1"
"ENSG00000086967",TRUE,TRUE,TRUE,TRUE,TRUE,"MYBPC2"
"ENSG00000142530",TRUE,TRUE,TRUE,TRUE,TRUE,"FAM71E1"
