"EnsemblID","Type","negCorr","posCorr","minFeature","maxFeature","numFeatures","numSigFeatures","Symbol","EntrezID","corDiff"
"ENSG00000170667","DER",-0.429407110974324,0.296730776898489,"er156733","er156745",34,28,"RASA4B",100271927,0.726137887872812
"ENSG00000105808","DER",-0.358500275746088,0.290787148254654,"er156883","er156863",21,18,"RASA4",100271927,0.649287424000742
"ENSG00000205236","DER",-0.373244561090946,0.230819657342702,"er156904","er156914",32,12,"",NA,0.604064218433647
"ENSG00000233297","DER",-0.392132417250621,0.353249602051725,"er156979","er156993",18,12,"RASA4DP",NA,0.745382019302346
"ENSG00000161040","DER",-0.558852816121339,0.198074992724288,"er157045","er157041",7,5,"FBXL13",222235,0.756927808845626
"ENSG00000170629","DER",-0.441997960206132,0.111016143153649,"er157128","er157104",20,4,"DPY19L2P2",349152,0.553014103359781
"ENSG00000105819","DER",-0.42809830354678,0.142787276146042,"er157172","er157135",24,20,"PMPCB",9512,0.570885579692822
"ENSG00000164815","DER",-0.0422435849901703,0.13247327922407,"er157309","er157303",14,13,"ORC5",5001,0.17471686421424
"ENSG00000187416","DER",-0.375210509034285,0.316670377698562,"er157318","er157326",16,13,"LHFPL3",375612,0.691880886732847
"ENSG00000005483","DER",-0.451697602597557,0.438239144274642,"er157438","er157446",50,34,"KMT2E",55904,0.889936746872199
"ENSG00000135250","DER",-0.0942732526053041,0.501510024637224,"er157480","er157454",23,12,"SRPK2",6733,0.595783277242528
"ENSG00000185055","DER",-0.391021265823219,0.226217079805086,"er157588","er157608",12,10,"EFCAB10",NA,0.617238345628305
"ENSG00000105835","DER",-0.00365866239558195,0.108373678034387,"er157668","er157689",21,2,"NAMPT",10135,0.112032340429969
"ENSG00000075790","DER",-0.354239881525354,0.468369398008542,"er157929","er157970",25,14,"BCAP29",55973,0.822609279533896
"ENSG00000091137","DER",-0.0558421590307603,0.17713530797482,"er157994","er157995",16,2,"SLC26A4",5172,0.23297746700558
"ENSG00000241764","DER",-0.239042532073623,0.116842645782003,"er158018","er158017",3,3,"",NA,0.355885177855627
"ENSG00000091140","DER",-0.282129403950668,0.265956740823067,"er158065","er158056",37,19,"DLD",1738,0.548086144773734
"ENSG00000091136","DER",-0.244656058154163,0.464088755544571,"er158133","er158107",41,6,"LAMB1",3912,0.708744813698733
"ENSG00000091129","DER",-0.269359259280099,0.331174001911323,"er158220","er158150",68,35,"NRCAM",4897,0.600533261191421
"ENSG00000135241","DER",-0.363435606212019,0.121784815287616,"er158252","er158233",25,16,"PNPLA8",50640,0.485220421499635
"ENSG00000184903","DER",-0.311589304809994,0.322334841634237,"er158283","er158282",12,8,"IMMP2L",83943,0.633924146444231
"ENSG00000128512","DER",-0.193659890904652,0.356167278914838,"er158358","er158344",63,26,"DOCK4",9732,0.54982716981949
"ENSG00000225457","DER",-0.0133548448994969,0.00762290779830905,"er158515","er158514",3,2,"",NA,0.020977752697806
"ENSG00000105971","DER",-0.0917277382172694,0.121085613437836,"er158562","er158561",3,3,"CAV2",858,0.212813351655105
"ENSG00000105974","DER",-0.12949033142797,0.164642556047819,"er158567","er158566",4,3,"CAV1",857,0.294132887475788
"ENSG00000198898","DER",-0.306250203295394,0.257638818845876,"er158594","er158610",17,15,"CAPZA2",830,0.56388902214127
"ENSG00000227199","DER",-0.206747400099643,0.06421136185448,"er158615","er158616",2,2,"ST7-AS1",93653,0.270958761954123
"ENSG00000081803","DER",-0.2265654922705,0.585748836771384,"er158948","er158917",37,36,"CADPS2",93664,0.812314329041884
"ENSG00000128609","DER",-0.208272048299964,0.296200246053999,"er158972","er158988",18,7,"NDUFA5",4698,0.504472294353963
"ENSG00000106299","DER",-0.25385501340177,0.417359945789806,"er158991","er158989",14,13,"WASL",8976,0.671214959191576
"ENSG00000197157","DER",-0.198195250627234,0.555906525107335,"er159139","er159144",30,28,"SND1",27044,0.754101775734569
"ENSG00000128595","DER",-0.385833245597147,0.0649114403702681,"er159423","er159419",9,7,"CALU",813,0.450744685967415
"ENSG00000128596","DER",-0.684091110452493,0.212769361277682,"er159424","er159428",30,25,"CCDC136",64753,0.896860471730175
"ENSG00000135253","DER",-0.164703898804931,0.286822828850672,"er159531","er159528",6,2,"KCP",NA,0.451526727655603
"ENSG00000158467","DER",-0.245809947130048,0.309610496563881,"er159637","er159642",23,18,"AHCYL2",23382,0.555420443693929
"ENSG00000158623","DER",-0.387454169642482,0.269310644709665,"er159794","er159787",12,11,"COPG2",26958,0.656764814352147
"ENSG00000106554","DER",-0.520493057784645,0.0546072862329137,"er159984","er159980",15,14,"CHCHD3",54927,0.575100344017559
"ENSG00000122786","DER",-0.211357672641836,0.460767753722151,"er160111","er160063",45,18,"CALD1",800,0.672125426363987
"ENSG00000105875","DER",-0.0839006785159931,0.407491205858061,"er160273","er160245",21,16,"WDR91",29062,0.491391884374054
"ENSG00000105939","DER",-0.0207837711455845,0.231947804983206,"er160608","er160602",20,5,"ZC3HAV1",56829,0.252731576128791
"ENSG00000146963","DER",-0.210616141180436,0.383375695894873,"er160693","er160691",28,16,"C7orf55-LUC7L2",51631,0.593991837075309
"ENSG00000059377","DER",-0.0738248001941,0.202634977511853,"er160784","er160803",14,13,"TBXAS1",6916,0.276459777705953
"ENSG00000133606","DER",-0.658719619430114,0.330254338660664,"er160855","er160871",11,10,"MKRN1",23608,0.988973958090778
"ENSG00000090263","DER",-0.1794313509411,0.374769975153162,"er160992","er160998",5,3,"MRPS33",51650,0.554201326094262
"ENSG00000261115","DER",-0.294447049982326,0.268904374506667,"er161020","er161006",8,6,"TMEM178B",100507421,0.563351424488994
"ENSG00000006530","DER",-0.0481671661414341,0.00822801566646064,"er161025","er161023",16,5,"AGK",55750,0.0563951818078948
"ENSG00000106028","DER",-0.164401235289552,0.344594954396273,"er161052","er161079",17,5,"SSBP1",6742,0.508996189685825
"ENSG00000159784","DER",-0.350934661475463,0.0850495970326694,"er161211","er161213",13,8,"FAM131B",9715,0.435984258508132
"ENSG00000174469","DER",-0.572537418922296,0.650134334202696,"er161375","er161369",35,20,"CNTNAP2",26047,1.22267175312499
"ENSG00000204934","DER",-0.483411412686085,0.280847229005695,"er161785","er161794",10,9,"ATP6V0E2-AS1",401431,0.76425864169178
"ENSG00000106526","DER",-0.55987942724478,0.346151531254958,"er161813","er161806",9,6,"ACTR3C",653857,0.906030958499738
"ENSG00000240449","DER",-0.43716585805376,0.195797665716406,"er161835","er161840",5,5,"",NA,0.632963523770167
"ENSG00000055118","DER",-0.154480277183183,0.14821812755382,"er161924","er161921",15,8,"KCNH2",3757,0.302698404737004
"ENSG00000164867","DER",-0.544900628668242,0.370395261414971,"er161950","er161949",26,25,"NOS3",4846,0.915295890083214
"ENSG00000133612","DER",-0.558634787772765,0.698766119055782,"er162105","er162085",52,27,"AGAP3",116988,1.25740090682855
"ENSG00000033050","DER",-0.00725415425496108,0.474180022337902,"er162169","er162145",21,15,"ABCF2",10061,0.481434176592863
"ENSG00000013374","DER",-0.688457280141387,0.0605145415864165,"er162213","er162215",21,20,"NUB1",51667,0.748971821727804
"ENSG00000106615","DER",-0.241998161968869,0.49217786340291,"er162304","er162312",22,10,"RHEB",6009,0.734176025371779
"ENSG00000106617","DER",-0.316694419195209,0.434651258374176,"er162317","er162388",41,7,"PRKAG2",51422,0.751345677569385
"ENSG00000178234","DER",-0.109727868580285,0.271837402479614,"er162418","er162453",26,13,"GALNT11",63917,0.381565271059899
"ENSG00000133627","DER",-0.521126066090923,0.192225878282872,"er162580","er162573",16,15,"ACTR3B",57180,0.713351944373795
"ENSG00000130226","DER",-0.171418786590363,0.312001313668095,"er162586","er162622",31,28,"DPP6",1804,0.483420100258459
"ENSG00000214106","DER",-0.413584916336677,0.404738202179502,"er162632","er162625",11,10,"PAXIP1-AS2",NA,0.81832311851618
"ENSG00000157212","DER",-0.464838502872788,0.364552562067423,"er162644","er162641",21,20,"PAXIP1",22976,0.829391064940211
"ENSG00000182648","DER",-0.600730904400008,0.249348813006711,"er162803","er162774",20,19,"LINC01006",100506380,0.850079717406719
"ENSG00000105983","DER",-0.083970320857407,0.186327565819519,"er162828","er162834",19,7,"LMBR1",64327,0.270297886676926
"ENSG00000009335","DER",-0.272732814462673,0.162820679585253,"er162904","er162908",29,9,"UBE3C",9690,0.435553494047926
"ENSG00000105993","DER",-0.283674993008742,0.0414110816122982,"er162917","er162967",26,14,"DNAJB6",10049,0.32508607462104
"ENSG00000155093","DER",-0.342947587976363,0.260613755238029,"er162998","er162972",32,15,"PTPRN2",5799,0.603561343214391
"ENSG00000146918","DER",-0.497834235296173,0.019648590351348,"er163034","er163020",31,28,"NCAPG2",54892,0.517482825647521
"ENSG00000117868","DER",-0.276847595389865,0.239216911186355,"er163078","er163057",42,6,"ESYT2",57488,0.51606450657622
"ENSG00000147364","DER",-0.545490783174697,0.370336375267336,"er163390","er163421",30,26,"FBXO25",26260,0.915827158442033
"ENSG00000104714","DER",-0.381421127878979,0.442241058504655,"er163464","er163494",41,31,"ERICH1",101927618,0.823662186383634
"ENSG00000249898","DER",-0.376318156674484,0.01836742992448,"er163958","er163952",10,8,"",NA,0.394685586598964
"ENSG00000173295","DER",-0.297558295043504,0.465622569556054,"er164391","er164400",6,5,"FAM86B3P",286042,0.763180864599558
"ENSG00000182319","DER",-0.120882241543026,0.112993022518443,"er164419","er164411",9,9,"",157285,0.233875264061469
"ENSG00000175806","DER",-0.618507176123345,0.267891093686058,"er164537","er164535",12,10,"MSRA",4482,0.886398269809403
"ENSG00000171056","DER",-0.465845356894925,0.353241239541591,"er164690","er164682",11,9,"SOX7",83595,0.819086596436516
"ENSG00000171044","DER",-0.453428637325663,0.128116110188235,"er164725","er164721",8,6,"XKR6",286046,0.581544747513898
"ENSG00000164733","DER",-0.366693630651235,0.351797590563224,"er164864","er164839",18,18,"CTSB",1508,0.71849122121446
"ENSG00000227888","DER",-0.33443507106882,0.280584990652187,"er164984","er164979",9,2,"FAM66A",100133172,0.615020061721007
"ENSG00000154359","DER",-0.274336493257863,0.0956644876895946,"er165171","er165174",18,13,"LONRF1",91694,0.370000980947458
"ENSG00000129422","DER",-0.553912435862349,0.495105872971617,"er165523","er165520",41,33,"MTUS1",57509,1.04901830883397
"ENSG00000156011","DER",-0.501514550899124,0.440238605846619,"er165679","er165672",20,13,"PSD3",23362,0.941753156745743
"ENSG00000104611","DER",-0.00807895741787884,0.0359221888276291,"er165680","er165682",4,4,"SH2D4A",63898,0.0440011462455079
"ENSG00000104613","DER",-0.313766566136344,0.327196384666776,"er165714","er165707",17,14,"INTS10",55174,0.64096295080312
"ENSG00000147416","DER",-0.247703966261404,0.495941741501986,"er165760","er165804",47,28,"ATP6V1B2",526,0.74364570776339
"ENSG00000061337","DER",-0.245141565109831,0.511596480493229,"er165857","er165855",6,6,"LZTS1",11178,0.75673804560306
"ENSG00000120896","DER",-0.329408456516528,0.626681753436321,"er166236","er166249",21,21,"SORBS3",10174,0.956090209952849
"ENSG00000158941","DER",-0.355248417598519,0.153084277164905,"er166301","er166283",20,18,"CCAR2",57805,0.508332694763424
"ENSG00000147439","DER",-0.0775666991200508,0.303648960516436,"er166364","er166316",28,15,"BIN3",55909,0.381215659636486
"ENSG00000197217","DER",-0.382502438920715,0.237910261480889,"er166518","er166535",27,25,"ENTPD4",9583,0.620412700401604
"ENSG00000147454","DER",-0.241436204730012,0.50172120081706,"er166560","er166565",8,7,"SLC25A37",51312,0.743157405547072
"ENSG00000221914","DER",-0.00548042385412452,0.285272965282855,"er166700","er166712",14,11,"PPP2R2A",5520,0.290753389136979
"ENSG00000104765","DER",-0.228523624600974,0.243559517706475,"er166735","er166742",12,9,"BNIP3L",665,0.472083142307449
"ENSG00000240694","DER",-0.346213720084293,0.103513074707214,"er166751","er166755",9,6,"PNMA2",10687,0.449726794791507
"ENSG00000092964","DER",-0.369572510366684,0.016614393831287,"er166756","er166758",50,39,"DPYSL2",1808,0.386186904197972
"ENSG00000134014","DER",-0.107834326832364,0.120487034576944,"er167122","er167133",15,15,"ELP3",55140,0.228321361409308
"ENSG00000186918","DER",-0.121462985590386,0.0201723305667664,"er167158","er167163",12,11,"ZNF395",55893,0.141635316157152
"ENSG00000012232","DER",-0.489466903995331,0.273165782205216,"er167218","er167225",19,18,"EXTL3",2137,0.762632686200548
"ENSG00000133872","DER",-0.32455051172173,0.285415036699425,"er167349","er167328",14,8,"TMEM66",51669,0.609965548421155
"ENSG00000104691","DER",-0.167722555046359,0.22304197493412,"er167477","er167488",11,9,"UBXN8",NA,0.390764529980479
"ENSG00000104695","DER",-0.220497046835013,0.202149869630291,"er167500","er167494",13,6,"PPP2CB",5516,0.422646916465304
"ENSG00000156687","DER",-0.399541937309997,0.0118267850515082,"er167764","er167747",24,21,"UNC5D",137970,0.411368722361506
"ENSG00000147475","DER",-0.22430930439855,0.260291879468694,"er167803","er167797",15,4,"ERLIN2",11160,0.484601183867245
"ENSG00000129691","DER",-0.267336161907979,0.643077785929358,"er167965","er167971",25,21,"ASH2L",9070,0.910413947837337
"ENSG00000085788","DER",-0.494491885827037,0.375908662982669,"er168038","er168032",30,24,"DDHD2",23259,0.870400548809706
"ENSG00000165046","DER",-0.198330916799102,0.259723667903214,"er168109","er168088",17,5,"LETM2",137994,0.458054584702316
"ENSG00000077782","DER",-0.213438247809866,0.303129518718853,"er168133","er168123",28,17,"FGFR1",2260,0.516567766528719
"ENSG00000147533","DER",-0.038587019680117,0.327817381687763,"er168380","er168384",10,6,"GOLGA7",51125,0.36640440136788
"ENSG00000168575","DER",-0.484424321730656,0.48448583481865,"er168686","er168659",29,23,"SLC20A2",6575,0.968910156549306
"ENSG00000120925","DER",-0.174389978206985,0.219522374654409,"er168736","er168715",19,8,"RNF170",81790,0.393912352861394
"ENSG00000254673","DER",-0.519803733523036,0.0790208713988189,"er168791","er168786",6,6,"",NA,0.598824604921855
"ENSG00000165102","DER",-0.483070707865999,0.406639074401583,"er168810","er168834",42,23,"HGSNAT",101929678,0.889709782267582
"ENSG00000164808","DER",-0.229915391993121,0.38877053933749,"er168891","er168897",28,20,"SPIDR",23514,0.618685931330611
"ENSG00000034239","DER",-0.0759596452745949,0.0960515067113996,"er169032","er169033",11,10,"EFCAB1",79645,0.172011151985995
"ENSG00000147488","DER",-0.152731145660031,0.654740873070516,"er169255","er169259",51,50,"ST18",9705,0.807472018730547
"ENSG00000023287","DER",-0.229403925321703,0.247812794340532,"er169350","er169297",43,16,"RB1CC1",9821,0.477216719662235
"ENSG00000147509","DER",-0.270923935913436,0.19031666008196,"er169427","er169424",11,9,"RGS20",8601,0.461240595995397
"ENSG00000187735","DER",-0.40761382012829,0.584236336124812,"er169439","er169444",11,11,"TCEA1",6917,0.991850156253102
"ENSG00000181690","DER",-0.0429808382392844,0.141287753375554,"er169576","er169567",5,5,"PLAG1",5324,0.184268591614839
"ENSG00000035681","DER",-0.270135141775588,0.15340979141293,"er169726","er169746",46,28,"NSMAF",8439,0.423544933188518
"ENSG00000198846","DER",-0.379247673292691,0.154597565850661,"er169773","er169769",10,10,"TOX",9760,0.533845239143352
"ENSG00000178538","DER",-0.171763813111624,0.257587419758172,"er169781","er169789",12,11,"CA8",767,0.429351232869796
"ENSG00000251396","DER",-0.225850940523688,0.282200746796287,"er169796","er169805",11,11,"",100505532,0.508051687319975
"ENSG00000254377","DER",-0.293981335962902,0.377490862319294,"er170149","er170145",5,4,"LINC00966",100130155,0.671472198282196
"ENSG00000270024","DER",-0.233337383016077,0.449344292079534,"er170391","er170517",67,29,"C8orf44-SGK3",100533105,0.682681675095611
"ENSG00000178125","DER",-0.226220045676016,0.146715700903634,"er170542","er170544",6,2,"PPP1R42",286187,0.37293574657965
"ENSG00000121022","DER",-0.44064254618013,0.220583268928793,"er170558","er170546",13,7,"COPS5",10987,0.661225815108923
"ENSG00000182674","DER",-0.143199377214775,0.116164133719453,"er170989","er170994",7,6,"KCNB2",9312,0.259363510934228
"ENSG00000253636","DER",-0.291523665256663,0.308771068236906,"er171117","er171105",21,9,"",NA,0.600294733493569
"ENSG00000040341","DER",-0.168820801544864,0.459442920548362,"er171289","er171248",42,10,"STAU2",27067,0.628263722093225
"ENSG00000258677","DER",-0.0744473203600642,0.13875179032182,"er171318","er171313",8,6,"",NA,0.213199110681885
"ENSG00000154582","DER",-0.432439694129896,0.375083649086543,"er171334","er171326",12,9,"TCEB1",6921,0.807523343216439
"ENSG00000104381","DER",-0.241865513159934,0.159309857805561,"er171362","er171372",21,6,"GDAP1",54332,0.401175370965495
"ENSG00000184672","DER",-0.286230229936043,0.405210666157977,"er171914","er171936",35,13,"RALYL",138046,0.69144089609402
"ENSG00000133739","DER",-0.258089609676106,0.0426286594854542,"er171977","er171979",19,16,"LRRCC1",85444,0.30071826916156
"ENSG00000253553","DER",-0.12181439038237,0.166371552523107,"er172213","er172199",20,19,"",NA,0.288185942905477
"ENSG00000104327","DER",-0.0340062487047436,0.563539691126344,"er172371","er172363",12,12,"CALB1",793,0.597545939831087
"ENSG00000253250","DER",-0.395786004296819,0.262071607257675,"er172433","er172431",6,6,"C8orf88",100127983,0.657857611554494
"ENSG00000164951","DER",-0.0272307663231711,0.297005183404619,"er172622","er172647",11,5,"PDP1",54704,0.32423594972779
"ENSG00000164941","DER",-0.384526925582035,0.553154401271986,"er172761","er172758",44,30,"INTS8",55656,0.937681326854021
"ENSG00000175305","DER",-0.32756068322243,0.0795012361052191,"er172814","er172828",15,14,"CCNE2",9134,0.407061919327649
"ENSG00000156467","DER",-0.270454781426116,0.375599665485593,"er172916","er172913",5,4,"UQCRB",7381,0.646054446911709
"ENSG00000156469","DER",-0.0677417617310098,0.0107587380754698,"er172938","er172945",16,2,"MTERFD1",51001,0.0785004998064796
"ENSG00000147649","DER",-0.358637703969162,0.0253727159809014,"er173029","er173023",14,14,"MTDH",92140,0.384010419950064
